check_failed,"Check failed, please make sure the network is available",,,,,,,,,"Überprüfung fehlgeschlagen, stellen Sie bitte sicher, dass ein Netzwerk zur verfügung steht.",,,,"Fallo en la verificación, asegúrese tener una red disponible","Fallo en la verificación, asegúrese tener una red disponible",,,,,"Vérification echouée, assurez-vous que le réseau est disponible",,,,,,,,"Gagal melakukan pengecekn, pastikan terhubung dengan jaringan.",,"Verifica fallita, assicurati che la rete sia disponibile.",,,,,,,,,,,,,,,,,,,,"Controle mislukt, controleer de netwerk verbinding",,,,"A verificação falhou, confirme se a rede está disponivel",,,"Не удалось проверить, пожалуйста, проверьте доступ к сети",,,,,,,,,,,,,,,,检查失败，请确认网络是否可用,,檢查失敗，請確認網路是否可用,
setting_meter_mode,Metering mode,,,,,,,,,Belichtungsmessung,,,,Modo de medición,Modo de medición,,,,,Mode de mesure,,,,,,,,Metering mode,,Modalità di esposizione,,,,,,,,,,,,,,,,,,,,Bemetering mode,,,,Modo de medição,,,Режим замера экспозиции,,,,,,,,,,,,,,,,测光模式,,測光模式,
tvDownLoad,Downloads,,,,,,,,,Downloads,,,,Descargas,Descargas,,,,,Téléchargements,,,,,,,,Download,,Download,,,,,,,,,,,,,,,,,,,,Downloads,,,,Transferências,,,Загрузки,,,,,,,,,,,,,,,,下载,,下載,
minutes_3,3 minutes,,,,,,,,,3 Minuten,,,,3 minutos,3 minutos,,,,,3 minutes,,,,,,,,3 menit,,3 minuti,,,,,,,,,,,,,,,,,,,,3 minuten,,,,3 minutos,,,3 минут,,,,,,,,,,,,,,,,3 分钟,,3 分鐘,
tv_normal_record,Video,,,,,,,,,Video,,,,Video,Video,,,,,Vidéo,,,,,,,,Video,,Video,,,,,,,,,,,,,,,,,,,,Video,,,,Video,,,Видео,,,,,,,,,,,,,,,,普通摄像,,一般攝影,
video_rate_X2,X2,,,,,,,,,X2,,,,X2,X2,,,,,X2,,,,,,,,X2,,X2,,,,,,,,,,,,,,,,,,,,X2,,,,X2,,,X2,,,,,,,,,,,,,,,,X2,,X2,
select_wifi,Choose a camera Wi-Fi connection,,,,,,,,,Wählen Sie eine Kamera WLAN Verbindung,,,,Elija la conexión Wi-Fi de la cámara,Elija la conexión Wi-Fi de la cámara,,,,,Choisir la connection Wi-Fi de la caméra,,,,,,,,Pilih koneksi Wi-Fi Kamera,,Seleziona la connessione Wi-Fi della camera,,,,,,,,,,,,,,,,,,,,Kies een camera wifi verbinding,,,,Selecionar a ligação Wi-Fi da câmera,,,Выбрать Wi-Fi соединение,,,,,,,,,,,,,,,,请选择需要连接的相机Wi-Fi,,請選擇需要連接的相機WiFi,
camera_timelaps_times,%sx,,,,,,,,,%sx,,,,%sx,%sx,,,,,%sx,,,,,,,,%sx,,%sx,,,,,,,,,,,,,,,,,,,,%sx,,,,%sx,,,%sx,,,,,,,,,,,,,,,,%s倍速,,%s倍速,
minutes_5,5 minutes,,,,,,,,,5 Minuten,,,,5 minutos,5 minutos,,,,,5 minutes,,,,,,,,5 menit,,5 minuti,,,,,,,,,,,,,,,,,,,,5 minuten,,,,5 minutos,,,5 минут,,,,,,,,,,,,,,,,5 分钟,,5 分鐘,
share_to_qq,Share To QQ,,,,,,,,,Teilen in QQ,,,,Compartir en QQ,Compartir en QQ,,,,,Partager à QQ,,,,,,,,Sebarkan di QQ,,Condividi tramite QQ,,,,,,,,,,,,,,,,,,,,Deel naar QQ,,,,Partilhar para QQ,,,Поделиться в QQ,,,,,,,,,,,,,,,,分享到QQ,,分享到QQ,
send_feedback_fail,"Failed to send, please retry.",,,,,,,,,"Senden fehlgeschlagen, bitte versuchen Sie es erneut.",,,,"Fallo en el envío, reintentar","Fallo en el envío, reintentar",,,,,"Erreur lors de l'envoi, ré-essayer",,,,,,,,"gagal mengirim, silahkan coba kembali.",,"Invio fallito, riprova più tardi.",,,,,,,,,,,,,,,,,,,,"Versturen mislukt, probeer opnieuw.",,,,"Envio falhou, por favor tente de novo.",,,"Не удалось отправить, повторите попытку.",,,,,,,,,,,,,,,,发送失败，请重试一次.,,發送失敗，請重試一次。,
selected_count_format,%d item selected,,,,,,,,,%d Element ausgewählt,,,,%d elemento seleccionado,%d elemento seleccionado,,,,,%d d'items sélectionnés,,,,,,,,%d item dipilih,,%d oggetti selezionati,,,,,,,,,,,,,,,,,,,,%d item geselecteerd,,,,%d item selecionado,,,%d выбрано,,,,,,,,,,,,,,,,已选择 %d 张,,已選擇 %d 張,
shortmessage,Short Message,,,,,,,,,Kurznachricht,,,,Short Message,Short Message,,,,,Message court,,,,,,,,Short Message,,Messaggio breve,,,,,,,,,,,,,,,,,,,,Kort bericht,,,,Mensagem Curta,,,Сообщения,,,,,,,,,,,,,,,,信息,,簡訊,
tvShare,Share,,,,,,,,,Teilen,,,,Compartir,Compartir,,,,,Partager,,,,,,,,Bagikan,,Condividi,,,,,,,,,,,,,,,,,,,,Deel,,,,Partilhar,,,Поделиться,,,,,,,,,,,,,,,,分享,,分享,
quick_video,quick video,,,,,,,,,Quick Video,,,,Video rápido,Video rápido,,,,,Vidéo rapide,,,,,,,,video singkat,,Video rapido,,,,,,,,,,,,,,,,,,,,snelle video,,,,Video Rapido,,,Быстрое видео,,,,,,,,,,,,,,,,快拍,,快拍,
produce_file,Generating...,,,,,,,,,Generieren...,,,,Creando...,Creando...,,,,,Génération en cours...,,,,,,,,File sedang diproses..,,Generando il file...,,,,,,,,,,,,,,,,,,,,Genereren...,,,,A gerar...,,,Создание...,,,,,,,,,,,,,,,,正在生成中,,正在生成中,
prompt_no_network_connection,"We are unable to connect internet, please check your network.",,,,,,,,,"Es kann keine Internetverbindung hergestellt werden, überprüfen Sie die Netzwerkeinstellungen.",,,,"Imposible conectar a internet, verifique la red","Imposible conectar a internet, verifique la red",,,,,"Impossible de se connecter à internet, vérifier le réseau",,,,,,,,"Anda tidak dapat terhubung dengan internet, silahkan cek koneksi anda.",,"Impossibile collegarsi ad internet, controlla la tua connessione e riprova.",,,,,,,,,,,,,,,,,,,,"Kan niet naar het internet verbinden, controleer het netwerk.",,,,,,,"Не удалось подключиться к интернету, пожалуйста, проверьте соединение.",,,,,,,,,,,,,,,,无网络连接，请检查网络!,,無網路連接，請檢查網路!,
setting_preview_status,Preview,,,,,,,,,Vorschau,,,,Vista previa,Vista previa,,,,,Prévisualisation,,,,,,,,Tampilkan,,Anteprima,,,,,,,,,,,,,,,,,,,,Voorbeeld,,,,,,,Просмотр,,,,,,,,,,,,,,,,预览开关,,預覽開關,
setting_emergency_file_backup,Emergency Backup,,,,,,,,,Notfall Datensicherung,,,,Copia de seguridad,Copia de seguridad,,,,,Sauvegarde d'urgence,,,,,,,,Cadangan Darurat,,Ripristino d'emergenza,,,,,,,,,,,,,,,,,,,,Crisis backup,,,,,,,Резервное копирование,,,,,,,,,,,,,,,,紧急备份,,緊急備份,
share_picture,share a picture,,,,,,,,,Bild teilen,,,,Compartir foto,Compartir foto,,,,,Partage une image,,,,,,,,sebarkan gambar,,Condividi una foto,,,,,,,,,,,,,,,,,,,,deel een foto,,,,,,,Поделиться,,,,,,,,,,,,,,,,分享了一张图片,,分享了一張圖片,
network_disconnect,The network is not available,,,,,,,,,Kein Netzwerk verfügbar,,,,La red no está disponible,La red no está disponible,,,,,Réseau indisponible,,,,,,,,Jaringan tidak tersedia,,La rete non è disponibile,,,,,,,,,,,,,,,,,,,,Het netwerk is niet beschikbaar,,,,,,,Сеть недоступна,,,,,,,,,,,,,,,,网络不可用,,網路不可用,
setting_video_output_status,AV Output,,,,,,,,,AV Output,,,,Salida AV,Salida AV,,,,,Sortie AV,,,,,,,,AV Outpu t,,Uscita AV,,,,,,,,,,,,,,,,,,,,AV uitvoer,,,,,,,Выход AV,,,,,,,,,,,,,,,,AV输出,,AV輸出,
setting_loop_record,Loop recording,,,,,,,,,Loop Aufnahme,,,,Grabación en bucle,Grabación en bucle,,,,,Enregistrement en boucle,,,,,,,,Rekam Loop,,Registrazione in loop,,,,,,,,,,,,,,,,,,,,Herhalende opname,,,,,,,Циклическая запись,,,,,,,,,,,,,,,,循环录像,,迴圈錄影,
system_busy,System is busy,,,,,,,,,System ist ausgelastet,,,,Sistema ocupado,Sistema ocupado,,,,,Système occupé,,,,,,,,Sistem sibuk,,Il sistema è occupato,,,,,,,,,,,,,,,,,,,,Systeem is bezig,,,,,,,Система занята,,,,,,,,,,,,,,,,系统繁忙,,系統繁忙,
wifi_password_hint,Default 1234567890,,,,,,,,,Default 1234567890,,,,Por defecto 1234567890,Por defecto 1234567890,,,,,1234567890 par défaut,,,,,,,,Dasar 1234567890,,Predefinita 1234567890,,,,,,,,,,,,,,,,,,,,Standaard 1234567890,,,,,,,По умолчанию 1234567890,,,,,,,,,,,,,,,,默认密码：1234567890,,預設密碼：1234567890,
setting_cloud_album,The cloud photo album switch,,,,,,,,,Einstellungen für das Cloud Fotoalbum,,,,El álbum de fotos en nube cambió,El álbum de fotos en nube cambió,,,,,Changement d'album photo cloud,,,,,,,,Tukar dari Foto Album Cloud,,,,,,,,,,,,,,,,,,,,,,Cloud foto album instelling,,,,,,,Перейти к другому облачному альбому,,,,,,,,,,,,,,,,云相册开关,,雲相簿開關,
cube_ptr_hours_ago, hours ago,,,,,,,,, vor stunden,,,,horas atrás,horas atrás,,,,,Heures plus tôt,,,,,,,, beberapa jam yang lalu,,ore fa,,,,,,,,,,,,,,,,,,,, uur geleden,,,,,,, несколько часов назад,,,,,,,,,,,,,,,, 小时之前,, 小時之前,
select_format,Format Selection,,,,,,,,,Datenformat,,,,Seleción de formato,Seleción de formato,,,,,Choix du format,,,,,,,,Pilih Format,,Seleziona formato,,,,,,,,,,,,,,,,,,,,Formaat selectie,,,,,,,Выбор формата,,,,,,,,,,,,,,,,格式选择,,格式選擇,
firmware_upgrade_message,Are you sure to download firmware update?,,,,,,,,,"Sind Sie sicher, dass Sie das Firmware Update herunterladen möchten?",,,,Está seguro de que quiere descargar la actualización de firmware?,Está seguro de que quiere descargar la actualización de firmware?,,,,,Etes-vous sur de vouloir télécharger le firmware?,,,,,,,,Anda yakin untuk mendownload versi terbaru firmware ?,,Sei sicuro di scaricare l'aggiornamento firmware?,,,,,,,,,,,,,,,,,,,,Firmware downloaden?,,,,,,,"Уверены, что хотите загрузить новую прошивку?",,,,,,,,,,,,,,,,确定立即下载新固件吗？,,確定立即下載新韌體嗎？,
setting_video_standard,Standard,,,,,,,,,Standard,,,,Norma,Norma,,,,,Standard,,,,,,,,Standard,,Standard,,,,,,,,,,,,,,,,,,,,Standaard,,,,,,,Стандарт,,,,,,,,,,,,,,,,制式,,格式,
match_failed,Unable to match,,,,,,,,,Übereinstimmung fehlgeschlagen,,,,Imposible igualar,Imposible igualar,,,,,Mise en relation impossible,,,,,,,,Gagal untuk menyesuaikan,,Accoppiamento fallito,,,,,,,,,,,,,,,,,,,,Koppeling mislukt,,,,,,,Совпадения не найдены,,,,,,,,,,,,,,,,未配对,,未配對,
tvPhotographMode,Photo,,,,,,,,,Foto,,,,Foto,Foto,,,,,Photo,,,,,,,,Foto,,Foto,,,,,,,,,,,,,,,,,,,,Foto,,,,,,,Фото,,,,,,,,,,,,,,,,拍照,,拍照,
instapager_login_html,"<!DOCTYPE html> <html> <head> <meta content=\""text/html; charset=utf-8\"" http-equiv=\""Content-Type\""> <meta content=\""width=device-width,minimum-scale=1,maximum-scale=1,initial-scale=1,user-scalable=no\"" id=\""viewport\"" name=\""viewport\""> <meta content=\""yes\"" name=\""apple-mobile-web-app-capable\""> <title>%s</title> <style type=\""text/css\""> body{margin:0;padding:0} .inputstyle { -webkit-tap-highlight-color:rgba(255,255,255,0); width:100%%; height:44px; color:#000; background:0; border:0; font-size:16px; outline: none; -webkit-appearance:none } .btn { width:90%%; height:44px; line-height:44px; background:#A0C035; border:0; border-radius:4px; color:#fff; font-size:16px; text-align:center; margin-top:15px; display:block } .btn:disabled { background: #dddddd; } .error { color:red; } </style> </head> <body> <script type=\""text/javascript\""> function login(form){ var u=form[\""u\""].value,p=form[\""p\""].value; if(!u || !p) return false; form[\""s\""].disabled = true; return true; } </script> <form style=\""margin-top:45px;\"" action=\""%s\"" metho=\""get\"" onsubmit=\""return login(this);\""> %s <div style=\""padding-left:15px;border-top:1px solid #E3E3E5;border-bottom:1px solid #E3E3E5;\""> <input type=\""hidden\"" name=\""ID_SIGN\"" value=\""OWELJSFPWECSFEW\""/> <input class=\""inputstyle\"" id=\""u\"" name=\""u\"" type=\""text\"" value=\""%s\"" placeholder=\""%s\"" style=\""border-bottom:1px solid #E3E3E5;\""/> <input class=\""inputstyle\"" id=\""p\"" name=\""p\"" type=\""password\"" placeholder=\""%s\""/> </div> <p><input style=\""margin:0 auto;\"" type=\""submit\"" name=\""s\"" value=\"" %s \"" class=\""btn\""/></p> </form> </body> </html>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douban,Douban,,,,,,,,,Douban,,,,Douban,Douban,,,,,Douban,,,,,,,,Douban,,Douban,,,,,,,,,,,,,,,,,,,,Douban,,,,,,,Douban,,,,,,,,,,,,,,,,豆瓣,,豆瓣,
setting_feedback,Feedback,,,,,,,,,Feedback,,,,Evaluación,Evaluación,,,,,Vos avis,,,,,,,,Feedback,,Feedback,,,,,,,,,,,,,,,,,,,,Contact,,,,,,,Отзывы,,,,,,,,,,,,,,,,意见反馈,,意見回饋,
in_timer_capturing,Capturing...,,,,,,,,,Erfassung...,,,,Capturando...,Capturando...,,,,,Capture en cours...,,,,,,,,Mengambil Gambar...,,Cattura in corso...,,,,,,,,,,,,,,,,,,,,Opnemen...,,,,,,,Захват...,,,,,,,,,,,,,,,,正在定时拍照中,,正在定時拍照中,
share_video,Share,,,,,,,,,Teilen,,,,Compartir,Compartir,,,,,Partager,,,,,,,,Sebarkan,,Condividi,,,,,,,,,,,,,,,,,,,,Delen,,,,,,,Поделиться,,,,,,,,,,,,,,,,分享,,分享,
video_qulity_choose_prompt,Video version,,,,,,,,,Video Version,,,,Versión de Video,Versión de Video,,,,,Version vidéo,,,,,,,,Versi Video,,Qualità video,,,,,,,,,,,,,,,,,,,,Video versie,,,,,,,Видео версия,,,,,,,,,,,,,,,,视频版本,,影片版本,
time_lapes_photo,Time lapse,,,,,,,,,Time lapse,,,,TimeLapse,TimeLapse,,,,,Time lapse,,,,,,,,Time lapse,,Time lapse,,,,,,,,,,,,,,,,,,,,Interval opname,,,,,,,Промежуток времени,,,,,,,,,,,,,,,,延时,,延時,
cancle_share_message,Quit sharing and reconnect with camera.,,,,,,,,,Teilen und wieder mit der Kamera verbinden.,,,,Parar de compartir y reconectar la cámara,Parar de compartir y reconectar la cámara,,,,,Quitter le partage et reconnecter la caméra,,,,,,,,Kembali terhubung dengan kamera,,,,,,,,,,,,,,,,,,,,,,Delen sluiten en opnieuw verbinden met de camera.,,,,,,,Остановить отправку и подключить камеру.,,,,,,,,,,,,,,,,确定取消分享，重新连接相机！,,確定取消分享，重新連接相機！,
setting_sw_version,Firmware version,,,,,,,,,Firmware Version,,,,Versión Firmware,Versión Firmware,,,,,Version du firmware,,,,,,,,Versi Firmware,,Versione Firmware,,,,,,,,,,,,,,,,,,,,Firmware versie,,,,,,,Версия прошивки,,,,,,,,,,,,,,,,固件版本,,韌體版本,
start_session_failed_in_systemBusy,"System is busy, please try connecting again later.",,,,,,,,,"System ist ausgelastet, bitte versuchen Sie zu einem späteren Zeitpunkt eine Verbindung einzugehen.",,,,Sistema ocupado. Intente conecta más tarde,Sistema ocupado. Intente conecta más tarde,,,,,"Le système est occupé, essayez de vous reconnecter plus tard",,,,,,,,"Jaringan sibuk, silahkan coba kembali”",,"Il sistema è occupato, riprova più tardi.",,,,,,,,,,,,,,,,,,,,"Systeem is bezig, probeer later opnieuw te verbinden.",,,,,,,"Ошибка системы, пожалуйста, попробуйте подключиться позже.",,,,,,,,,,,,,,,,相机系统繁忙，请稍后重新连接,,相機系統繁忙，請稍後重新連接,
shake2share,Shake your phone!,,,,,,,,,Schüttel dein Telefon!,,,,Agite el telefono!,Agite el telefono!,,,,,Secouer votre téléphone!,,,,,,,,Kocok telepon Anda!,,Scuoti il tuo telefono!,,,,,,,,,,,,,,,,,,,,Schud de telefoon!,,,,,,,Встряхните телефон!,,,,,,,,,,,,,,,,摇晃手机！,,搖晃手機！,
share_to_mingdao,Share To Mingdao,,,,,,,,,Teilen in Mingdao,,,,Compartir en Mingdao,Compartir en Mingdao,,,,,Partager à Mingdao,,,,,,,,Sebarkan di Mingdao,,Condividi tramite Mingdao,,,,,,,,,,,,,,,,,,,,Deel naar Mingdao,,,,,,,Поделиться в Mingdao,,,,,,,,,,,,,,,,分享到明道,,分享到明道,
laiwang_client_inavailable,Laiwangs client not exists or the version is too low,,,,,,,,,Laiwangs client not exists or the version is too low,,,,La cuenta Laiwang no existe ó la versión está desactualizada,La cuenta Laiwang no existe ó la versión está desactualizada,,,,,Le client Laiwangs n'existe pas ou la version est trop ancienne,,,,,,,,"Laiwangs client idak tersedia untuk versi ini, versi ini terlalu rendah",,Il client Laiwangs non esiste o la versione è troppo vecchia,,,,,,,,,,,,,,,,,,,,Laiwang niet geinstalleerd of de versie is te oud,,,,,,,Такого аккаунта Laiwang не существует или слишком низкая версия,,,,,,,,,,,,,,,,來往客戶端不存在或版本过低,,來往客戶端不存在或版本較舊,
get_setting,Connecting camera...,,,,,,,,,Kamera wird hinzugefügt...,,,,Conectando con cámara...,Conectando con cámara...,,,,,Connexion à la caméra...,,,,,,,,Hubungkan Kamera...,,Connettendo alla camera...,,,,,,,,,,,,,,,,,,,,Verbinden met camera...,,,,,,,Соединение...,,,,,,,,,,,,,,,,正在连接相机...,,正在連接相機...,
next_time,Next Time,,,,,,,,,Nächstes Mal,,,,Más tarde,Más tarde,,,,,Fois suivante,,,,,,,,Waktu Lain,,Prossima volta,,,,,,,,,,,,,,,,,,,,Volgende keer,,,,,,,Позже,,,,,,,,,,,,,,,,下次再说,,下次再說,
should_connect_to_outside_wifi,Firmware update requires other Wi-Fi connection. Do you want to disconnect your phone from camera now?,,,,,,,,,Firmware aktualisierung benötigt andere WLAN Verbindungsanforderungen. Möchten Sie die Verbindung zwischen Telefon und Kamera trennen?,,,,La actualización de firmware requiere otra conexión Wi-Fi. ¿Quiere desconectar el teléfono de la cámara ahora?,La actualización de firmware requiere otra conexión Wi-Fi. ¿Quiere desconectar el teléfono de la cámara ahora?,,,,,La mise à jour du firmware demande une connexion Wi-Fi. Voulez-vous déconnecter le téléphone de la caméra?,,,,,,,,Firmware membutuhkan koneksi Wi-Fi lainnya. Apakah anda ingin memutuskan koneksi handphone dengan kamera anda sekarang ?,,Per aggiornare il firmware è necessario collegarsi ad un'altra connessione Wi-Fi. Vuoi disconnerterti dalla camera adesso?,,,,,,,,,,,,,,,,,,,,Firmware update vereist andere wifi verbinding. Verbinding met de camera verbreken?,,,,,,,Для обновления прошивки потребуется другое Wi-Fi соединение. Отключить телефон от камеры?,,,,,,,,,,,,,,,,固件升级需要先连接外部Wi-Fi进行下载，确认断开与相机的连接吗？,,韌體升級需要先連接外部WiFi進行下載，確認中斷與相機的連接嗎？,
